id,attaches
17803,"[{""name"": ""연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls"", ""path"": ""approval_2015_attachments/apr2004828/연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_REXPERT_발주서(20121031).xls"", ""path"": ""approval_2015_attachments/apr2004828/연구개발특구지원본부_연구개발특구사업관리시스템구축_REXPERT_발주서(20121031).xls""}]"
17804,"[{""name"": ""연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls"", ""path"": ""approval_2015_attachments/apr2004829/연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_OS_발주서(201211102).xls"", ""path"": ""approval_2015_attachments/apr2004829/연구개발특구지원본부_연구개발특구사업관리시스템구축_OS_발주서(201211102).xls""}]"
17805,"[{""name"": ""법인카드_사용내역보고_박정균(20121029).xls"", ""path"": ""approval_2015_attachments/apr2004833/법인카드_사용내역보고_박정균(20121029).xls""}]"
17808,"[{""name"": ""대륭포스트타워1차_지하3층창고_임대차계약서(20121105).pdf"", ""path"": ""approval_2015_attachments/apr2004843/대륭포스트타워1차_지하3층창고_임대차계약서(20121105).pdf""}]"
17809,"[{""name"": ""12p687ind(착수금청구서).pdf"", ""path"": ""approval_2015_attachments/apr2004841/12p687ind(착수금청구서).pdf""}]"
17810,"[{""name"": ""12p686ind(착수금청구서).pdf"", ""path"": ""approval_2015_attachments/apr2004839/12p686ind(착수금청구서).pdf""}]"
17813,"[{""name"": ""(주)애니파이브시스템_10월22일_B.xls"", ""path"": ""approval_2015_attachments/apr2004838/(주)애니파이브시스템_10월22일_B.xls""}, {""name"": ""RemotCall ASP 서비스 가입신청서(4 0).doc"", ""path"": ""approval_2015_attachments/apr2004838/RemotCall ASP 서비스 가입신청서(4 0).doc""}, {""name"": ""RemoteCall ASP 서비스 이용약관.doc"", ""path"": ""approval_2015_attachments/apr2004838/RemoteCall ASP 서비스 이용약관.doc""}]"
17817,"[{""name"": ""식비.jpg"", ""path"": ""approval_2015_attachments/apr2004847/식비.jpg""}]"
17818,"[{""name"": ""대성전기_IPIMS_CP(V3.3.1)_20121031.xls"", ""path"": ""approval_2015_attachments/apr2004846/대성전기_IPIMS_CP(V3.3.1)_20121031.xls""}]"
17822,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004853/아웃소싱인건비내역_10월(20121010).xls""}]"
17825,"[{""name"": ""야근근무식대신청서_이진규_201211.ppt"", ""path"": ""approval_2015_attachments/apr2004850/야근근무식대신청서_이진규_201211.ppt""}]"
17830,"[{""name"": ""대성전기_지적재산권관리시스템구축_문서보안_발주서(20121031).xls"", ""path"": ""approval_2015_attachments/apr2004860/대성전기_지적재산권관리시스템구축_문서보안_발주서(20121031).xls""}, {""name"": ""대성전기_IPIMS_CP(V3.3.1)_20121031.xls"", ""path"": ""approval_2015_attachments/apr2004860/대성전기_IPIMS_CP(V3.3.1)_20121031.xls""}]"
17831,"[{""name"": ""대성전기_지적재산권관리시스템구축_백업소프트웨어_발주서(20121031).xls"", ""path"": ""approval_2015_attachments/apr2004858/대성전기_지적재산권관리시스템구축_백업소프트웨어_발주서(20121031).xls""}, {""name"": ""대성전기_IPIMS_CP(V3.3.1)_20121031.xls"", ""path"": ""approval_2015_attachments/apr2004858/대성전기_IPIMS_CP(V3.3.1)_20121031.xls""}]"
17832,"[{""name"": ""대성전기_지적재산권관리시스템구축_서버외_발주서(20121031).xls"", ""path"": ""approval_2015_attachments/apr2004859/대성전기_지적재산권관리시스템구축_서버외_발주서(20121031).xls""}, {""name"": ""대성전기_IPIMS_CP(V3.3.1)_20121031.xls"", ""path"": ""approval_2015_attachments/apr2004859/대성전기_IPIMS_CP(V3.3.1)_20121031.xls""}]"
17835,"[{""name"": ""아웃소싱인건비내역_10월(20121010).xls"", ""path"": ""approval_2015_attachments/apr2004863/아웃소싱인건비내역_10월(20121010).xls""}]"
17836,"[{""name"": ""견적서(1211-1011)_애니파이브시스템_상표출원2건.pdf"", ""path"": ""approval_2015_attachments/apr2004864/견적서(1211-1011)_애니파이브시스템_상표출원2건.pdf""}]"
17841,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004870/아웃소싱인건비내역_11월(20121110).xls""}]"
17842,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004869/아웃소싱인건비내역_11월(20121110).xls""}]"
17843,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004871/아웃소싱인건비내역_11월(20121110).xls""}]"
17844,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004872/아웃소싱인건비내역_11월(20121110).xls""}]"
17845,"[{""name"": ""LG화학기술원_특허 정보 관리 및 해외 비용 개선_계약서.jpg"", ""path"": ""approval_2015_attachments/apr2004873/LG화학기술원_특허 정보 관리 및 해외 비용 개선_계약서.jpg""}]"
17846,"[{""name"": ""연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls"", ""path"": ""approval_2015_attachments/apr2004874/연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_Oracle_발주서(20121113).xls"", ""path"": ""approval_2015_attachments/apr2004874/연구개발특구지원본부_연구개발특구사업관리시스템구축_Oracle_발주서(20121113).xls""}]"
17858,"[{""name"": ""현대오토론_특허관리시스템구축(역량기획팀)_발주서(20121115).JPG"", ""path"": ""approval_2015_attachments/apr2004883/현대오토론_특허관리시스템구축(역량기획팀)_발주서(20121115).JPG""}]"
17859,"[{""name"": ""LG화학기술원_eRD(하반기)_CP(V1 1)_20121120.xlsx"", ""path"": ""approval_2015_attachments/apr2004887/LG화학기술원_eRD(하반기)_CP(V1 1)_20121120.xlsx""}]"
17860,"[{""name"": ""LG화학기술원_특허경영고도화_CP(V1 2)_20121120.xls"", ""path"": ""approval_2015_attachments/apr2004888/LG화학기술원_특허경영고도화_CP(V1 2)_20121120.xls""}]"
17863,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004895/아웃소싱인건비내역_11월(20121110).xls""}]"
17864,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004894/아웃소싱인건비내역_11월(20121110).xls""}]"
17865,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004896/아웃소싱인건비내역_11월(20121110).xls""}]"
17866,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004898/아웃소싱인건비내역_11월(20121110).xls""}]"
17867,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004897/아웃소싱인건비내역_11월(20121110).xls""}]"
17869,"[{""name"": ""애니파이브시스템-추가.xls"", ""path"": ""approval_2015_attachments/apr2004892/애니파이브시스템-추가.xls""}]"
17873,"[{""name"": ""2012년_11월급여대장(20121115).xls"", ""path"": ""approval_2015_attachments/apr2004902/2012년_11월급여대장(20121115).xls""}]"
17875,"[{""name"": ""삼성전자_기술원 KMS 전자노트 구축_CP(V3.3.1)_20120807.xls"", ""path"": ""approval_2015_attachments/apr2004905/삼성전자_기술원 KMS 전자노트 구축_CP(V3.3.1)_20120807.xls""}, {""name"": ""애니파이브시스템_삼성전자 기술원KMS전자노트구축_PDF변환SW_발주서(20120823).xls"", ""path"": ""approval_2015_attachments/apr2004905/애니파이브시스템_삼성전자 기술원KMS전자노트구축_PDF변환SW_발주서(20120823).xls""}]"
17876,"[{""name"": ""애니파이브시스템_KAIST 전자연구노트인증시스템안정화사업_웹보안취약점점검_발주서(20121123).xls"", ""path"": ""approval_2015_attachments/apr2004908/애니파이브시스템_KAIST 전자연구노트인증시스템안정화사업_웹보안취약점점검_발주서(20121123).xls""}]"
17877,"[{""name"": ""연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls"", ""path"": ""approval_2015_attachments/apr2004906/연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_PDF변환_발주서(20121123).xls"", ""path"": ""approval_2015_attachments/apr2004906/연구개발특구지원본부_연구개발특구사업관리시스템구축_PDF변환_발주서(20121123).xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_구매내역_종합(20121123).xls"", ""path"": ""approval_2015_attachments/apr2004906/연구개발특구지원본부_연구개발특구사업관리시스템구축_구매내역_종합(20121123).xls""}]"
17878,"[{""name"": ""연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls"", ""path"": ""approval_2015_attachments/apr2004907/연구개발특구지원본부_사업관리시스템구축_CP(V3.3.2)_20120723.xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_PDF변환_발주서(20121123).xls"", ""path"": ""approval_2015_attachments/apr2004907/연구개발특구지원본부_연구개발특구사업관리시스템구축_PDF변환_발주서(20121123).xls""}, {""name"": ""연구개발특구지원본부_연구개발특구사업관리시스템구축_구매내역_종합(20121123).xls"", ""path"": ""approval_2015_attachments/apr2004907/연구개발특구지원본부_연구개발특구사업관리시스템구축_구매내역_종합(20121123).xls""}]"
17884,"[{""name"": ""법인카드_사용내역보고(20121126).xls"", ""path"": ""approval_2015_attachments/apr2004914/법인카드_사용내역보고(20121126).xls""}]"
17885,"[{""name"": ""CJ제일제당_지재권통합관리시스템 구축_계약서(20121126).JPG"", ""path"": ""approval_2015_attachments/apr2004913/CJ제일제당_지재권통합관리시스템 구축_계약서(20121126).JPG""}]"
17889,"[{""name"": ""법인카드_사용내역보고(20121101)_김성수.xls"", ""path"": ""approval_2015_attachments/apr2004917/법인카드_사용내역보고(20121101)_김성수.xls""}]"
17890,"[{""name"": ""법인카드_사용내역보고(20121127).xls"", ""path"": ""approval_2015_attachments/apr2004918/법인카드_사용내역보고(20121127).xls""}]"
17891,"[{""name"": ""석식_20121127.JPG"", ""path"": ""approval_2015_attachments/apr2004919/석식_20121127.JPG""}]"
17894,"[{""name"": ""[전자결재] [ANY-경비- 0078] R&D사업부 사기진작비 신청.htm"", ""path"": ""approval_2015_attachments/apr2004930/[전자결재] [ANY-경비- 0078] R&D사업부 사기진작비 신청.htm""}, {""name"": ""법인카드_사용내역보고(20121127).xls"", ""path"": ""approval_2015_attachments/apr2004930/법인카드_사용내역보고(20121127).xls""}]"
17895,"[{""name"": ""법인카드_사용내역보고(20121126)_김은영.xls"", ""path"": ""approval_2015_attachments/apr2004932/법인카드_사용내역보고(20121126)_김은영.xls""}]"
17898,"[{""name"": ""LG화학기술원_12하반기 실험실자동화 구축_계약서(20121128).pdf"", ""path"": ""approval_2015_attachments/apr2004922/LG화학기술원_12하반기 실험실자동화 구축_계약서(20121128).pdf""}, {""name"": ""LG화학기술원_eRD(하반기)_CP(V1 1)_20121120.xlsx"", ""path"": ""approval_2015_attachments/apr2004922/LG화학기술원_eRD(하반기)_CP(V1 1)_20121120.xlsx""}]"
17899,"[{""name"": ""법인카드_사용내역보고_박정균(20121128).xls"", ""path"": ""approval_2015_attachments/apr2004929/법인카드_사용내역보고_박정균(20121128).xls""}]"
17902,"[{""name"": ""법인카드_사용내역보고_이형균(20120801).xls"", ""path"": ""approval_2015_attachments/apr2004931/법인카드_사용내역보고_이형균(20120801).xls""}]"
17903,"[{""name"": ""11월_시내교통비청구서.xls"", ""path"": ""approval_2015_attachments/apr2004928/11월_시내교통비청구서.xls""}]"
17905,"[{""name"": ""법인카드_사용내역보고(20121129).xls"", ""path"": ""approval_2015_attachments/apr2004934/법인카드_사용내역보고(20121129).xls""}]"
17906,"[{""name"": ""법인카드_사용내역보고(201211월).xls"", ""path"": ""approval_2015_attachments/apr2004933/법인카드_사용내역보고(201211월).xls""}]"
17910,"[{""name"": ""법인카드_사용내역보고(20121130) 채갑병.xlsx"", ""path"": ""approval_2015_attachments/apr2004938/법인카드_사용내역보고(20121130) 채갑병.xlsx""}]"
17911,"[{""name"": ""법인카드_사용내역보고(20121128)_편영수C.xls"", ""path"": ""approval_2015_attachments/apr2004940/법인카드_사용내역보고(20121128)_편영수C.xls""}]"
17912,"[{""name"": ""법인카드_사용내역보고(20120801)_신규파일.xls"", ""path"": ""approval_2015_attachments/apr2004939/법인카드_사용내역보고(20120801)_신규파일.xls""}]"
17914,"[{""name"": ""아웃소싱인건비내역_11월(20121110).xls"", ""path"": ""approval_2015_attachments/apr2004942/아웃소싱인건비내역_11월(20121110).xls""}]"
17916,"[{""name"": ""Scan20001.JPG"", ""path"": ""approval_2015_attachments/apr2004945/Scan20001.JPG""}]"
17920,"[{""name"": ""애니파이브_식권사용내역(LG화학기술원 분석시스템).xlsx"", ""path"": ""approval_2015_attachments/apr2004948/애니파이브_식권사용내역(LG화학기술원 분석시스템).xlsx""}, {""name"": ""애니파이브_식권사용내역(LG화학기술원 특허경영 개선).xlsx"", ""path"": ""approval_2015_attachments/apr2004948/애니파이브_식권사용내역(LG화학기술원 특허경영 개선).xlsx""}, {""name"": ""애니파이브_식권사용내역(LG화학기술원 하반기실험실자동화구축).xlsx"", ""path"": ""approval_2015_attachments/apr2004948/애니파이브_식권사용내역(LG화학기술원 하반기실험실자동화구축).xlsx""}, {""name"": ""법인카드_사용내역보고(20121129_3).xls"", ""path"": ""approval_2015_attachments/apr2004948/법인카드_사용내역보고(20121129_3).xls""}]"
17924,"[{""name"": ""LGCNS_검색엔진납품_발주서(20120816).xls"", ""path"": ""approval_2015_attachments/apr2004956/LGCNS_검색엔진납품_발주서(20120816).xls""}]"
17925,"[{""name"": ""현대자동차그룹_검색엔진납품_발주서(20120820).xls"", ""path"": ""approval_2015_attachments/apr2004955/현대자동차그룹_검색엔진납품_발주서(20120820).xls""}]"
17926,"[{""name"": ""(주)애니파이브시스템 통신공사건-5.xls"", ""path"": ""approval_2015_attachments/apr2004952/(주)애니파이브시스템 통신공사건-5.xls""}, {""name"": ""애니파이브시스템-표준계약서.hwp"", ""path"": ""approval_2015_attachments/apr2004952/애니파이브시스템-표준계약서.hwp""}]"
17927,"[{""name"": ""애니파이브.xls"", ""path"": ""approval_2015_attachments/apr2004953/애니파이브.xls""}]"
17928,"[{""name"": ""기정원_원내전산시스템유지보수_업체별계약(20121212).xls"", ""path"": ""approval_2015_attachments/apr2004957/기정원_원내전산시스템유지보수_업체별계약(20121212).xls""}]"
17932,"[{""name"": ""20121217_애니파이브시스템_OfficeFPP 견적서.pdf"", ""path"": ""approval_2015_attachments/apr2004963/20121217_애니파이브시스템_OfficeFPP 견적서.pdf""}]"
